mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
C(C)(C)(C)c1ccc(-c2[nH]c3c(n2)cccc3)cc1,1,85,-5.6931362,1.5979167,4.6534424,-64.044304,-8.5944405,-23.977489,-5.6931362,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[22 22 22 22 22 31 31 31 31 31 29 29 29 29 29 27 27 27 27 27 25 25 25 25 25 23 23 23 23 23] [1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
O=C(N(O)CC1=C(C)C=C2C(=O)[C@@](O)(C)C3(C(C)=C12)CC3)N,1,101,-5.6842937,1.4529822,153.97159,-60.534534,-8.6760101,-26.22933,-5.6842937,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.91008377,1,[[5 6 18 40 41] [1246 1246 1246 1246 1246] [93 93 93 93 93] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],27,[[5 6 18 40 41]]
S(C(=O)CCC(=O)OC)CCNC(=O)C,1,122,-5.6816101,2.2293279,-78.921257,-53.745174,-7.4806733,-29.673351,-5.6816101,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.5659783,1,[23 932 72 3 0.9],7,23
Brc1c([C@@]2Nc3c(cc(C(=O)C)cc3)[C@@]3C=CC[C@]23)cc2OCOc2c1,1,82,-5.6815557,2.4282765,13.418187,-54.766659,-9.0849152,-17.295984,-5.6815557,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.00019817526,1,[[] [] [] [] []],,[]
O=C(O)[C@@](NC(=O)c1sc(CCCc2[nH]c3N=C(N)NC(=O)c3c2)cc1)CCC(=O)O,1,46,-5.6795783,2.6703658,-155.95276,-66.664665,-8.7761774,-26.589844,-5.6795783,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[1 51] [3174 3174] [20203 20203] [5 5] [2.8 4.5]],24 26,[[1 51] [1 51]]
Clc1cc2C(OC(=O)N(C)C)(Cc3c(O)c(OC)ccc3)C(=O)N(CC)c2cc1,1,42,-5.679388,2.4903586,-2.1246927,-55.228031,-8.8487825,-25.652044,-5.679388,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.00015127528,1,[[] [] [] [] []],,[]
Fc1c2c3c(OC[C@]3COC3=C(n4c(C(c5c(C)nccc5)=C3)nnc4)NC2)cc1,1,75,-5.6787815,1.9229498,59.390293,-54.165073,-8.7048874,-29.523748,-5.6787815,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[35 35 35 35 35 30 31 33 35 37 38] [1306 1308 1304 1302 1303 612 612 612 612 612 612] [96 96 96 96 96 54 54 54 54 54 54] [10 10 10 10 10 10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.6 0.6 0.6 0.6 0.6 0.6]],3 18,[[30 31 33 35 37 38] [35 35 35 35 35]]
FC(F)(F)c1nc(C=2N=C(Cc3c(F)cccc3)c3n(ccn3)C=2)[nH]n1,1,117,-5.6773629,3.3965988,170.72864,-67.377617,-9.2929125,-24.922764,-5.6773629,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.8429971,1,[26 3174 20203 5 5.6],24 26,[26 26]
S(C(=O)CCC(=O)OC)CCNC(=O)C,1,122,-5.667572,1.4035447,-75.795151,-48.370743,-7.8120294,-28.350101,-5.667572,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.3037713,1,[[] [] [] [] []],,[]
O/N=C\1/[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)[C@](C[C@](O)(C#C)CC4)CC3)CC2)CC/1,1,98,-5.6498289,2.6583629,43.169804,-55.273251,-8.4171343,-29.640732,-5.6498289,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[5 53 53 53 53 53 53] [940 854 858 856 852 849 850] [72 67 67 67 67 67 67] [1 10 10 10 10 10 10] [1.7 0.6 0.6 0.6 0.6 0.6 0.6]],19 20 30,[[53 53 53 53 53 53] 5 5]
Fc1c2c3c(OC[C@]3COC3=C(n4c(C(c5c(C)nccc5)=C3)nnc4)NC2)cc1,1,75,-5.646564,1.2287359,60.006336,-55.570633,-8.7986584,-25.965055,-5.646564,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 9 9 9 9 9 11 11 11 11 11 13 13 13 13 13] [1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Brc1c([C@@]2Nc3c(cc(C(=O)C)cc3)[C@@]3C=CC[C@]23)cc2OCOc2c1,1,82,-5.6429534,2.4460704,12.371563,-60.228249,-9.610548,-28.096113,-5.6429534,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1330106,1,[[7 14 13 12 10 8] [1246 1246 1246 1246 1246 1246] [93 93 93 93 93 93] [10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6]],27,[[7 14 13 12 10 8]]
O=C1C(NCCC(C)C)=CC(=O)c2c1cccc2,1,86,-5.6360474,0.93074727,34.100739,-60.506596,-8.5941753,-26.355656,-5.6360474,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
O=[N+]([O-])c1ccc(O[C@]2[C@](NC(=O)C)[C@@](O)[C@](O)[C@@](CO)O2)cc1,1,107,-5.6332502,2.5200214,49.890732,-41.979115,-8.6352978,-29.447237,-5.6332502,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
Brc1c([C@@]2Nc3c(cc(C(=O)C)cc3)[C@@]3C=CC[C@]23)cc2OCOc2c1,1,82,-5.6326561,1.088586,3.688061,-60.529034,-9.0762901,-28.055576,-5.6326561,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.00019817526,1,[[] [] [] [] []],,[]
n1c2cccc1CN[C@@]1[C@@](NCCN[C@@]3[C@@](NC2)CCCC3)CCCC1,1,129,-5.6282935,1.7233692,124.24466,-61.052303,-8.8840847,-25.922344,-5.6282935,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
O=C(O)[C@@](NC(=O)c1sc(CCCc2[nH]c3N=C(N)NC(=O)c3c2)cc1)CCC(=O)O,1,46,-5.6127095,3.1941128,-157.41566,-56.671326,-8.0271349,-27.571676,-5.6127095,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[1 3174 20203 5 1.7],24 26,[1 1]
n1c2cccc1CN[C@@]1[C@@](NCCN[C@@]3[C@@](NC2)CCCC3)CCCC1,1,129,-5.612124,1.5257022,204.85487,-47.488106,-8.4013796,-24.69043,-5.612124,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(O)c1c2c(c(N)c(/N=N/c3cnc(-c4c(C)cc(F)cc4)cc3)c1)cccc2,1,134,-5.6118197,0.89285856,57.861675,-97.18972,-10.264571,-24.68305,-5.6118197,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.80118829,1,[30 606 54 3 0.8],1,30
S(C(=O)CCC(=O)OC)CCNC(=O)C,1,122,-5.6109972,1.4363226,-76.646584,-55.020428,-7.5056095,-28.35384,-5.6109972,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.9316406,1,[23 932 72 3 0.8],7,23
Clc1c(Cl)ccc(C(=O)NCCc2onc(C(=O)NO)c2)c1,1,74,-5.6100621,2.1989625,71.226845,-60.377949,-8.8351297,-24.490328,-5.6100621,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.9485099,1,[19 3173 20202 5 3.9],4 11,[19 19]
Clc1c(Cl)ccc(C(=O)NCCc2onc(C(=O)NO)c2)c1,1,74,-5.608036,1.0659814,70.624336,-84.171471,-9.0937109,-25.86779,-5.608036,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.9795098,1,[[11 22 21 14 12] [757 757 757 757 757] [62 62 62 62 62] [10 10 10 10 10] [1 1 1 1 1]],65 72,[[11 22 21 14 12] [11 22 21 14 12]]
O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)CCC(=O)N1,1,22,-5.6061697,1.4728271,-69.816528,-56.364258,-8.4247169,-20.894094,-5.6061697,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.4314153,1,[3 3173 20202 5 1.2],4,3
S(=O)(=O)(O)c1c2c(c(N)c(/N=N/c3cnc(-c4c(C)cc(F)cc4)cc3)c1)cccc2,1,134,-5.5929222,1.8304904,50.895447,-97.709763,-9.8546553,-23.492393,-5.5929222,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.080505371,1,[[32 32 32 32 32 41 41 41 41 41 39 39 39 39 39 37 37 37 37 37 35 35 35 35 35 33 33 33 33 33] [1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
FC(F)(F)c1nc(C=2N=C(Cc3c(F)cccc3)c3n(ccn3)C=2)[nH]n1,1,117,-5.5882878,3.7762156,165.42842,-57.589012,-9.326396,-27.038399,-5.5882878,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.2853799,1,[[18 26 25 20 19] [757 757 757 757 757] [62 62 62 62 62] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],65,[[18 26 25 20 19]]
O=C1C(NCCC(C)C)=CC(=O)c2c1cccc2,1,86,-5.5879178,1.7597865,34.348675,-56.827946,-8.5281296,-27.09041,-5.5879178,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.60302734,1,[[] [] [] [] []],,[]
O/N=C\1/[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)[C@](C[C@](O)(C#C)CC4)CC3)CC2)CC/1,1,98,-5.5578456,3.8760521,193.87381,-45.113495,-7.9560556,-24.38612,-5.5578456,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
Brc1c([C@@]2Nc3c(cc(C(=O)C)cc3)[C@@]3C=CC[C@]23)cc2OCOc2c1,1,82,-5.5561748,1.1453637,11.13662,-66.764214,-9.1816082,-26.598442,-5.5561748,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1330106,1,[[] [] [] [] []],,[]
O=C(O)[C@@](NC(=O)c1sc(CCCc2[nH]c3N=C(N)NC(=O)c3c2)cc1)CCC(=O)O,1,46,-5.5559945,2.9121075,-158.56258,-64.048195,-8.4786329,-27.550652,-5.5559945,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[10 10 10 10 10] [1306 1308 1304 1302 1303] [96 96 96 96 96] [10 10 10 10 10] [0.7 0.7 0.7 0.7 0.7]],18,[[10 10 10 10 10]]
S(=O)(=O)(O)c1c2c(c(N)c(/N=N/c3cnc(-c4c(C)cc(F)cc4)cc3)c1)cccc2,1,134,-5.5558848,3.1652081,49.725002,-59.711613,-9.3038836,-22.193481,-5.5558848,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[32 32 32 32 32 41 41 41 41 41 39 39 39 39 39 37 37 37 37 37 35 35 35 35 35 33 33 33 33 33] [1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
Clc1c(Cl)ccc(C(=O)NCCc2onc(C(=O)NO)c2)c1,1,74,-5.55586,1.1094137,65.378853,-74.683784,-8.6215601,-26.906721,-5.55586,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.4060966,1,[[] [] [] [] []],,[]
S(=O)(=O)(O)c1c2c(c(N)c(/N=N/c3cnc(-c4c(C)cc(F)cc4)cc3)c1)cccc2,1,134,-5.5513186,1.5139947,54.18132,-78.384224,-9.1714239,-25.258879,-5.5513186,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.72068292,1,[[32 32 32 32 32 41 41 41 41 41 39 39 39 39 39 37 37 37 37 37 35 35 35 35 35 33 33 33 33 33] [1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
n1c2cccc1CN[C@@]1[C@@](NCCN[C@@]3[C@@](NC2)CCCC3)CCCC1,1,129,-5.5495691,2.6483173,141.72902,-59.940994,-8.0817194,-24.625603,-5.5495691,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
C(C)(C)(C)c1ccc(-c2[nH]c3c(n2)cccc3)cc1,1,85,-5.5495005,1.4751527,4.5722156,-55.11655,-8.1461792,-25.409401,-5.5495005,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(=O)(=O)(O)c1c2c(c(N)c(/N=N/c3cnc(-c4c(C)cc(F)cc4)cc3)c1)cccc2,1,134,-5.5331712,1.7257566,53.926434,-62.734016,-9.5067472,-27.740538,-5.5331712,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
S(C(=O)CCC(=O)OC)CCNC(=O)C,1,122,-5.5247078,1.481616,-78.466156,-52.353291,-7.1626363,-26.563604,-5.5247078,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.8037714,1,[[] [] [] [] []],,[]
Brc1c([C@@]2Nc3c(cc(C(=O)C)cc3)[C@@]3C=CC[C@]23)cc2OCOc2c1,1,82,-5.5241451,1.9728057,11.304871,-64.394394,-9.4505777,-27.722738,-5.5241451,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1328125,1,[[39 1 1 1 1 1 1 29 36 34 33 32 30] [3173 849 852 856 858 854 850 1246 1246 1246 1246 1246 1246] [20202 67 67 67 67 67 67 93 93 93 93 93 93] [5 10 10 10 10 10 10 10 10 10 10 10 10] [0.9 0.5 0.5 0.5 0.5 0.5 0.5 0.6 0.6 0.6 0.6 0.6 0.6]],19 27 4,[[1 1 1 1 1 1] [29 36 34 33 32 30] 39]
O=C(O)Cc1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1,1,72,-5.5186372,1.8581042,-50.809772,-66.550896,-9.5819159,-28.508226,-5.5186372,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1542969,1,[[3 16 29 24 21 19 17] [940 1246 1246 1246 1246 1246 1246] [72 93 93 93 93 93 93] [1 10 10 10 10 10 10] [2.4 0.5 0.5 0.5 0.5 0.5 0.5]],20 30 27,[3 3 [16 29 24 21 19 17]]
O=C(O)Cc1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1,1,72,-5.5011582,1.926891,-48.579418,-80.796211,-9.30797,-26.413378,-5.5011582,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1542969,1,[[] [] [] [] []],,[]
n1c2cccc1CN[C@@]1[C@@](NCCN[C@@]3[C@@](NC2)CCCC3)CCCC1,1,129,-5.495646,0.95947623,129.95552,-55.961338,-8.0380545,-20.44602,-5.495646,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[1 8 7 6 5 3] [682 682 682 682 682 682] [58 58 58 58 58 58] [10 10 10 10 10 10] [1 1 1 1 1 1]],29 71,[[1 8 7 6 5 3] [1 8 7 6 5 3]]
n1c2cccc1CN[C@@]1[C@@](NCCN[C@@]3[C@@](NC2)CCCC3)CCCC1,1,129,-5.4923491,2.3760405,128.1994,-79.262085,-8.2648287,-22.762596,-5.4923491,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[59 59 59 59 59] [1306 1308 1304 1302 1303] [96 96 96 96 96] [10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5]],18,[[59 59 59 59 59]]
O=C(N(O)CC1=C(C)C=C2C(=O)[C@@](O)(C)C3(C(C)=C12)CC3)N,1,101,-5.4889331,2.1081717,153.99596,-56.802937,-8.9120207,-27.19223,-5.4889331,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1525581,1,[36 932 72 3 1.2],7,36
O=C(O)Cc1ccc(/N=N/c2cc(C(=O)O)c(O)cc2)cc1,1,72,-5.4850545,1.3839865,-46.403202,-78.218674,-10.07293,-27.032104,-5.4850545,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1542969,1,[[] [] [] [] []],,[]
[Se]([Se]CCC(=O)O)CCC(=O)O,1,58,-5.4803395,1.5493748,-80.570793,-48.047848,-8.105547,-25.891836,-5.4803395,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.48198071,1,[21 3173 20202 5 5.1],4 11,[21 21]
Fc1c2c3c(OC[C@]3COC3=C(n4c(C(c5c(C)nccc5)=C3)nnc4)NC2)cc1,1,75,-5.4771037,2.8443043,58.28698,-52.605625,-8.8351269,-25.044331,-5.4771037,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.4063685,1,[[] [] [] [] []],,[]
Fc1c2c3c(OC[C@]3COC3=C(n4c(C(c5c(C)nccc5)=C3)nnc4)NC2)cc1,1,75,-5.451344,1.8858292,64.950188,-66.211021,-9.1891794,-19.738935,-5.451344,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[20 25 14 15 17 18 19 24 19 24 23 22 20] [3174 3174 1246 1246 1246 1246 1246 1246 1246 1246 1246 1246 1246] [20203 20203 93 93 93 93 93 93 93 93 93 93 93] [5 5 10 10 10 10 10 10 10 10 10 10 10] [0.6 1.3 0.6 0.6 0.6 0.6 0.6 0.6 0.9 0.9 0.9 0.9 0.9]],27 24,[[14 15 17 18 19 24 19 24 23 22 20] [20 25]]
O=C(N(O)CC1=C(C)C=C2C(=O)[C@@](O)(C)C3(C(C)=C12)CC3)N,1,101,-5.4382443,2.9149258,153.91389,-61.248482,-8.5754519,-27.715168,-5.4382443,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0521027,1,[[] [] [] [] []],,[]
[Se]([Se]CCC(=O)O)CCC(=O)O,1,58,-5.4119859,1.936914,-79.21759,-47.829716,-7.6643271,-24.318541,-5.4119859,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.86607403,1,[[16 16 16 16 16] [1306 1308 1304 1302 1303] [96 96 96 96 96] [10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6]],18,[[16 16 16 16 16]]
O=C(N(O)CC1=C(C)C=C2C(=O)[C@@](O)(C)C3(C(C)=C12)CC3)N,1,101,-5.4104953,2.3688312,153.63373,-78.525894,-9.1656952,-26.942673,-5.4104953,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.0626419,1,[[] [] [] [] []],,[]
FC(F)(F)c1ccc(CCNc2cc(C(=O)O)c(O)cc2)cc1,1,124,-5.4075346,1.1363355,-4.1217942,-74.410797,-9.451416,-26.537277,-5.4075346,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.3839922,1,[[] [] [] [] []],,[]
FC(F)(F)c1ccc(CCNc2cc(C(=O)O)c(O)cc2)cc1,1,124,-5.4002709,1.4497957,-7.0030093,-71.572632,-9.7578707,-25.004425,-5.4002709,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.3839922,1,[[] [] [] [] []],,[]
FC(F)(F)c1ccc(CCNc2cc(C(=O)O)c(O)cc2)cc1,1,124,-5.3793359,0.87312162,-6.2538466,-81.787247,-10.442254,-23.715969,-5.3793359,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.0781286,1,[36 606 54 3 3.2],1 2,[36 36]
O=C1NC=Nc2n([C@]3[C@](O)[C@](O)[C@@](CO)O3)ncc12,1,12,-5.374084,1.1223874,56.165295,-61.834343,-8.5254946,-20.057249,-5.374084,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.0867953,1,[[2 2 2 2 2 3 3 3 3 3 5 5 5 5 5 7 7 7 7 7 8 8 8 8 8 9 9 9 9 9] [1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)CCC(=O)N1,1,22,-5.3517399,0.8032788,-83.852577,-60.497681,-8.2669258,-24.471937,-5.3517399,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.46904135,1,[26 3174 20203 5 1.4],24,26
C(C)(C)(C)c1ccc(-c2[nH]c3c(n2)cccc3)cc1,1,85,-5.3489881,3.0959685,5.1102667,-36.877239,-9.0863705,-22.917608,-5.3489881,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[22 22 22 22 22 31 31 31 31 31 29 29 29 29 29 27 27 27 27 27 25 25 25 25 25 23 23 23 23 23] [1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],,[]
O=C(Nc1cc(O)c(O)cc1)c1cc(O)c(O)cc1,1,111,-5.3453636,1.6438285,-43.781841,-74.549263,-9.3514671,-25.663363,-5.3453636,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.00011667015,1,[[] [] [] [] []],,[]
O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)CCC(=O)N1,1,22,-5.3107514,1.2054462,-85.439156,-65.097305,-8.2704811,-24.197998,-5.3107514,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.4314153,1,[[15 22] [3173 3174] [20202 20203] [5 5] [0.5 2.6]],4 24 26,[15 22 22]
O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)CCC(=O)N1,1,22,-5.2657304,1.5286539,-79.651321,-68.717125,-8.2802668,-21.891434,-5.2657304,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.1082939,1,[[22 30] [3174 606] [20203 54] [5 3] [2.2 0.5]],1 24 26,[30 22 22]
C(C)(C)(C)c1ccc(-c2[nH]c3c(n2)cccc3)cc1,1,85,-5.248085,1.9281478,5.8838353,-44.020569,-8.0765181,-23.89946,-5.248085,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.17607412,1,[[] [] [] [] []],,[]
O=C1N([C@]2[C@](O)[C@](O)[C@@](CO)O2)CCC(=O)N1,1,22,-5.2444472,1.2823585,-82.423035,-65.10273,-8.2702665,-23.944153,-5.2444472,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.1628606,1,[[26 20 20 20 20 20] [3174 1306 1308 1304 1302 1303] [20203 96 96 96 96 96] [5 10 10 10 10 10] [0.7 0.5 0.5 0.5 0.5 0.5]],18 24,[[20 20 20 20 20] 26]
[Se]([Se]CCC(=O)O)CCC(=O)O,1,58,-5.2377172,1.9766608,-78.139709,-60.086411,-7.4590054,-28.004559,-5.2377172,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.397711,1,[21 606 54 3 1.9],1 2,[21 21]
O=C1NC(N)=Nc2n([C@]3C=C[C@@](CO)C3)cnc12,1,10,-5.2065258,1.1988723,-96.568764,-48.529572,-8.3637733,-19.619946,-5.2065258,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.866878,1,[[6 11 9 8 7] [1246 1246 1246 1246 1246] [93 93 93 93 93] [10 10 10 10 10] [1.3 1.3 1.3 1.3 1.3]],27 28,[[6 11 9 8 7] [6 11 9 8 7]]
